EmployeeID,PerformanceID,Age,BusinessTravel,Department,Attrition,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,RelationshipSatisfaction_text,EnvironmentSatisfaction_text,JobSatisfaction_text,TrainingOpportunitiesWithinYear,WorkLifeBalance,ManagerRating,SelfRating,SelfRating_text,ManagerRating_text
08E4-D3D5,PR650,21,Some Travel,Technology,Yes,4,4,3,Neutral,Satisfied ,Satisfied ,3,2,3,4,Exceeds Expectation ,Meets Expectation
2B5B-7A52,PR447,23,Some Travel,Sales,No,3,5,5,Very Satisfied,Neutral,Very Satisfied,3,5,3,3,Meets Expectation,Meets Expectation
66D5-3142,PR4544,30,Frequent Traveller,Technology,No,3,3,3,Neutral,Neutral,Neutral,1,3,4,4,Exceeds Expectation ,Exceeds Expectation 
0F53-9877,PR2867,24,Some Travel,Technology,No,4,4,3,Neutral,Satisfied ,Satisfied ,3,5,2,3,Meets Expectation,Needs Improvement
4D95-ECAD,PR1805,23,Some Travel,Technology,No,5,2,2,Dissatisfied,Very Satisfied,Dissatisfied,1,3,5,5,Above and Beyond,Above and Beyond
D8B3-30D2,PR1458,22,Some Travel,Technology,Yes,5,3,4,Satisfied ,Very Satisfied,Neutral,1,4,4,4,Exceeds Expectation ,Exceeds Expectation 
D8B3-30D2,PR202,22,Some Travel,Technology,Yes,4,2,3,Neutral,Satisfied ,Dissatisfied,3,3,3,3,Meets Expectation,Meets Expectation
D8B3-30D2,PR2090,22,Some Travel,Technology,Yes,4,4,2,Dissatisfied,Satisfied ,Satisfied ,2,5,3,4,Exceeds Expectation ,Meets Expectation
D8B3-30D2,PR2819,22,Some Travel,Technology,Yes,5,4,3,Neutral,Very Satisfied,Satisfied ,1,2,4,5,Above and Beyond,Exceeds Expectation 
D8B3-30D2,PR3669,22,Some Travel,Technology,Yes,4,4,2,Dissatisfied,Satisfied ,Satisfied ,3,4,3,3,Meets Expectation,Meets Expectation
D8B3-30D2,PR4641,22,Some Travel,Technology,Yes,5,5,4,Satisfied ,Very Satisfied,Very Satisfied,1,2,5,5,Above and Beyond,Above and Beyond
D8B3-30D2,PR498,22,Some Travel,Technology,Yes,5,4,2,Dissatisfied,Very Satisfied,Satisfied ,1,2,2,3,Meets Expectation,Needs Improvement
D8B3-30D2,PR5703,22,Some Travel,Technology,Yes,4,4,5,Very Satisfied,Satisfied ,Satisfied ,3,4,5,5,Above and Beyond,Above and Beyond
D8B3-30D2,PR918,22,Some Travel,Technology,Yes,5,4,4,Satisfied ,Very Satisfied,Satisfied ,2,3,3,4,Exceeds Expectation ,Meets Expectation
29C2-1A3F,PR1133,30,Some Travel,Technology,Yes,5,4,3,Neutral,Very Satisfied,Satisfied ,2,3,5,5,Above and Beyond,Above and Beyond
29C2-1A3F,PR1693,30,Some Travel,Technology,Yes,4,5,4,Satisfied ,Satisfied ,Very Satisfied,2,3,2,3,Meets Expectation,Needs Improvement
29C2-1A3F,PR2354,30,Some Travel,Technology,Yes,3,2,4,Satisfied ,Neutral,Dissatisfied,1,5,5,5,Above and Beyond,Above and Beyond
29C2-1A3F,PR3118,30,Some Travel,Technology,Yes,5,4,2,Dissatisfied,Very Satisfied,Satisfied ,2,3,4,5,Above and Beyond,Exceeds Expectation 
29C2-1A3F,PR348,30,Some Travel,Technology,Yes,5,5,4,Satisfied ,Very Satisfied,Very Satisfied,1,4,2,3,Meets Expectation,Needs Improvement
29C2-1A3F,PR4008,30,Some Travel,Technology,Yes,3,2,3,Neutral,Neutral,Dissatisfied,2,4,5,5,Above and Beyond,Above and Beyond
29C2-1A3F,PR5008,30,Some Travel,Technology,Yes,4,3,3,Neutral,Satisfied ,Neutral,3,5,2,3,Meets Expectation,Needs Improvement
29C2-1A3F,PR6094,30,Some Travel,Technology,Yes,4,1,2,Dissatisfied,Satisfied ,Very Dissatisfied,2,1,3,3,Meets Expectation,Meets Expectation
29C2-1A3F,PR681,30,Some Travel,Technology,Yes,3,2,5,Very Satisfied,Neutral,Dissatisfied,3,2,3,3,Meets Expectation,Meets Expectation
BC5E-3B7B,PR4775,24,Some Travel,Sales,No,5,3,2,Dissatisfied,Very Satisfied,Neutral,1,3,4,5,Above and Beyond,Exceeds Expectation 
7A1F-F1A3,PR388,23,Some Travel,Sales,No,5,5,5,Very Satisfied,Very Satisfied,Very Satisfied,2,4,5,5,Above and Beyond,Above and Beyond
AB61-2A7E,PR132,22,Some Travel,Sales,No,4,2,3,Neutral,Satisfied ,Dissatisfied,3,5,3,4,Exceeds Expectation ,Meets Expectation
5A29-B9F4,PR5398,28,Some Travel,Human Resources,No,4,2,5,Very Satisfied,Satisfied ,Dissatisfied,3,4,4,4,Exceeds Expectation ,Exceeds Expectation 
939F-2461,PR4473,28,Some Travel,Technology,No,3,2,4,Satisfied ,Neutral,Dissatisfied,3,2,3,3,Meets Expectation,Meets Expectation
98EE-8547,PR1441,31,Some Travel,Technology,Yes,4,5,5,Very Satisfied,Satisfied ,Very Satisfied,2,5,5,5,Above and Beyond,Above and Beyond
98EE-8547,PR190,31,Some Travel,Technology,Yes,4,4,3,Neutral,Satisfied ,Satisfied ,2,2,4,5,Above and Beyond,Exceeds Expectation 
98EE-8547,PR2070,31,Some Travel,Technology,Yes,5,4,2,Dissatisfied,Very Satisfied,Satisfied ,3,5,2,3,Meets Expectation,Needs Improvement
98EE-8547,PR2798,31,Some Travel,Technology,Yes,4,3,2,Dissatisfied,Satisfied ,Neutral,3,5,2,3,Meets Expectation,Needs Improvement
98EE-8547,PR3647,31,Some Travel,Technology,Yes,3,2,5,Very Satisfied,Neutral,Dissatisfied,3,3,4,4,Exceeds Expectation ,Exceeds Expectation 
98EE-8547,PR4616,31,Some Travel,Technology,Yes,5,2,4,Satisfied ,Very Satisfied,Dissatisfied,3,5,4,5,Above and Beyond,Exceeds Expectation 
98EE-8547,PR483,31,Some Travel,Technology,Yes,5,2,2,Dissatisfied,Very Satisfied,Dissatisfied,3,2,3,4,Exceeds Expectation ,Meets Expectation
98EE-8547,PR5677,31,Some Travel,Technology,Yes,4,3,3,Neutral,Satisfied ,Neutral,2,3,4,4,Exceeds Expectation ,Exceeds Expectation 
98EE-8547,PR903,31,Some Travel,Technology,Yes,3,3,5,Very Satisfied,Neutral,Neutral,3,4,4,5,Above and Beyond,Exceeds Expectation 
E071-137E,PR590,24,Some Travel,Sales,No,4,2,2,Dissatisfied,Satisfied ,Dissatisfied,1,4,2,3,Meets Expectation,Needs Improvement
BD33-DB2F,PR6587,24,Some Travel,Technology,No,4,2,1,Very Dissatisfied,Satisfied ,Dissatisfied,3,3,3,3,Meets Expectation,Meets Expectation
5000-8203,PR6178,38,Some Travel,Technology,No,3,5,4,Satisfied ,Neutral,Very Satisfied,2,4,4,4,Exceeds Expectation ,Exceeds Expectation 
626D-4669,PR6506,23,Frequent Traveller,Technology,No,1,3,4,Satisfied ,Very Dissatisfied,Neutral,1,1,2,3,Meets Expectation,Needs Improvement
A067-9F4F,PR6447,34,Some Travel,Sales,No,3,2,4,Satisfied ,Neutral,Dissatisfied,3,2,3,4,Exceeds Expectation ,Meets Expectation
E210-F193,PR5755,28,Some Travel,Technology,No,4,5,2,Dissatisfied,Satisfied ,Very Satisfied,2,4,3,4,Exceeds Expectation ,Meets Expectation
9DB8-F763,PR5986,23,Some Travel,Technology,No,1,1,4,Satisfied ,Very Dissatisfied,Very Dissatisfied,2,3,4,5,Above and Beyond,Exceeds Expectation 
E28D-424B,PR1101,22,Some Travel,Sales,Yes,3,2,2,Dissatisfied,Neutral,Dissatisfied,2,4,4,5,Above and Beyond,Exceeds Expectation 
E28D-424B,PR1656,22,Some Travel,Sales,Yes,5,5,4,Satisfied ,Very Satisfied,Very Satisfied,3,2,5,5,Above and Beyond,Above and Beyond
E28D-424B,PR2315,22,Some Travel,Sales,Yes,3,5,3,Neutral,Neutral,Very Satisfied,1,3,4,4,Exceeds Expectation ,Exceeds Expectation 
E28D-424B,PR3070,22,Some Travel,Sales,Yes,3,3,2,Dissatisfied,Neutral,Neutral,1,3,5,5,Above and Beyond,Above and Beyond
E28D-424B,PR328,22,Some Travel,Sales,Yes,4,4,3,Neutral,Satisfied ,Satisfied ,1,2,2,3,Meets Expectation,Needs Improvement
E28D-424B,PR3954,22,Some Travel,Sales,Yes,5,4,5,Very Satisfied,Very Satisfied,Satisfied ,1,2,5,5,Above and Beyond,Above and Beyond
E28D-424B,PR4950,22,Some Travel,Sales,Yes,3,5,4,Satisfied ,Neutral,Very Satisfied,3,5,5,5,Above and Beyond,Above and Beyond
E28D-424B,PR6031,22,Some Travel,Sales,Yes,5,4,4,Satisfied ,Very Satisfied,Satisfied ,2,2,4,5,Above and Beyond,Exceeds Expectation 
E28D-424B,PR657,22,Some Travel,Sales,Yes,3,2,2,Dissatisfied,Neutral,Dissatisfied,3,2,3,4,Exceeds Expectation ,Meets Expectation
D8F6-DED3,PR6138,20,Some Travel,Technology,No,4,2,3,Neutral,Satisfied ,Dissatisfied,3,4,2,3,Meets Expectation,Needs Improvement
4BE1-4A7B,PR1058,23,Frequent Traveller,Technology,Yes,5,3,3,Neutral,Very Satisfied,Neutral,3,4,4,5,Above and Beyond,Exceeds Expectation 
4BE1-4A7B,PR1607,23,Frequent Traveller,Technology,Yes,5,4,5,Very Satisfied,Very Satisfied,Satisfied ,2,4,3,3,Meets Expectation,Meets Expectation
4BE1-4A7B,PR2262,23,Frequent Traveller,Technology,Yes,3,5,2,Dissatisfied,Neutral,Very Satisfied,2,2,5,5,Above and Beyond,Above and Beyond
4BE1-4A7B,PR295,23,Frequent Traveller,Technology,Yes,3,2,2,Dissatisfied,Neutral,Dissatisfied,3,5,3,4,Exceeds Expectation ,Meets Expectation
4BE1-4A7B,PR3007,23,Frequent Traveller,Technology,Yes,4,3,4,Satisfied ,Satisfied ,Neutral,3,2,3,3,Meets Expectation,Meets Expectation
4BE1-4A7B,PR3882,23,Frequent Traveller,Technology,Yes,3,4,3,Neutral,Neutral,Satisfied ,2,4,4,4,Exceeds Expectation ,Exceeds Expectation 
4BE1-4A7B,PR4873,23,Frequent Traveller,Technology,Yes,3,5,3,Neutral,Neutral,Very Satisfied,3,5,2,3,Meets Expectation,Needs Improvement
4BE1-4A7B,PR5951,23,Frequent Traveller,Technology,Yes,3,2,2,Dissatisfied,Neutral,Dissatisfied,2,3,5,5,Above and Beyond,Above and Beyond
4BE1-4A7B,PR618,23,Frequent Traveller,Technology,Yes,3,3,4,Satisfied ,Neutral,Neutral,2,5,3,3,Meets Expectation,Meets Expectation
8182-6AE6,PR6325,25,Some Travel,Sales,No,4,5,2,Dissatisfied,Satisfied ,Very Satisfied,2,3,2,3,Meets Expectation,Needs Improvement
E55E-9436,PR1353,41,No Travel ,Sales,Yes,5,3,3,Neutral,Very Satisfied,Neutral,2,4,3,4,Exceeds Expectation ,Meets Expectation
E55E-9436,PR1981,41,No Travel ,Sales,Yes,3,2,5,Very Satisfied,Neutral,Dissatisfied,2,3,4,4,Exceeds Expectation ,Exceeds Expectation 
E55E-9436,PR2698,41,No Travel ,Sales,Yes,5,2,2,Dissatisfied,Very Satisfied,Dissatisfied,2,5,4,4,Exceeds Expectation ,Exceeds Expectation 
E55E-9436,PR3526,41,No Travel ,Sales,Yes,5,3,5,Very Satisfied,Very Satisfied,Neutral,2,4,5,5,Above and Beyond,Above and Beyond
E55E-9436,PR431,41,No Travel ,Sales,Yes,5,4,5,Very Satisfied,Very Satisfied,Satisfied ,3,5,5,5,Above and Beyond,Above and Beyond
E55E-9436,PR4479,41,No Travel ,Sales,Yes,5,5,5,Very Satisfied,Very Satisfied,Very Satisfied,1,3,4,5,Above and Beyond,Exceeds Expectation 
E55E-9436,PR5529,41,No Travel ,Sales,Yes,1,2,1,Very Dissatisfied,Very Dissatisfied,Dissatisfied,2,3,4,4,Exceeds Expectation ,Exceeds Expectation 
E55E-9436,PR6657,41,No Travel ,Sales,Yes,4,3,3,Neutral,Satisfied ,Neutral,3,5,4,5,Above and Beyond,Exceeds Expectation 
E55E-9436,PR833,41,No Travel ,Sales,Yes,3,5,2,Dissatisfied,Neutral,Very Satisfied,1,5,4,4,Exceeds Expectation ,Exceeds Expectation 
F9BA-C7C8,PR6035,23,Some Travel,Technology,No,5,4,5,Very Satisfied,Very Satisfied,Satisfied ,1,3,4,5,Above and Beyond,Exceeds Expectation 
9ED3-ED64,PR5798,21,Some Travel,Technology,No,5,4,4,Satisfied ,Very Satisfied,Satisfied ,1,3,5,5,Above and Beyond,Above and Beyond
9A9B-630B,PR5985,23,Some Travel,Technology,No,1,2,2,Dissatisfied,Very Dissatisfied,Dissatisfied,2,4,4,5,Above and Beyond,Exceeds Expectation 
3C73-12A0,PR6141,22,Some Travel,Technology,No,5,2,5,Very Satisfied,Very Satisfied,Dissatisfied,3,4,4,4,Exceeds Expectation ,Exceeds Expectation 
D9AE-B32C,PR6306,22,Some Travel,Technology,No,4,2,4,Satisfied ,Satisfied ,Dissatisfied,2,4,4,4,Exceeds Expectation ,Exceeds Expectation 
A072-D80B,PR6128,27,Some Travel,Sales,No,3,5,3,Neutral,Neutral,Very Satisfied,3,5,2,3,Meets Expectation,Needs Improvement
781F-6C21,PR6221,43,Frequent Traveller,Sales,No,5,5,4,Satisfied ,Very Satisfied,Very Satisfied,3,5,4,5,Above and Beyond,Exceeds Expectation 
E8D3-CABA,PR6131,20,Some Travel,Technology,No,3,4,3,Neutral,Neutral,Satisfied ,2,4,5,5,Above and Beyond,Above and Beyond
666A-B076,PR6370,26,No Travel ,Technology,No,3,4,5,Very Satisfied,Neutral,Satisfied ,2,5,4,5,Above and Beyond,Exceeds Expectation 
6010-A052,PR1014,20,Some Travel,Technology,Yes,3,3,3,Neutral,Neutral,Neutral,2,5,5,5,Above and Beyond,Above and Beyond
6010-A052,PR1560,20,Some Travel,Technology,Yes,4,4,4,Satisfied ,Satisfied ,Satisfied ,1,3,4,5,Above and Beyond,Exceeds Expectation 
6010-A052,PR2207,20,Some Travel,Technology,Yes,5,2,4,Satisfied ,Very Satisfied,Dissatisfied,1,3,5,5,Above and Beyond,Above and Beyond
6010-A052,PR264,20,Some Travel,Technology,Yes,3,2,2,Dissatisfied,Neutral,Dissatisfied,2,3,3,4,Exceeds Expectation ,Meets Expectation
6010-A052,PR2949,20,Some Travel,Technology,Yes,3,4,3,Neutral,Neutral,Satisfied ,2,4,4,4,Exceeds Expectation ,Exceeds Expectation 
6010-A052,PR3812,20,Some Travel,Technology,Yes,3,4,5,Very Satisfied,Neutral,Satisfied ,3,2,5,5,Above and Beyond,Above and Beyond
6010-A052,PR4799,20,Some Travel,Technology,Yes,4,2,3,Neutral,Satisfied ,Dissatisfied,3,3,3,4,Exceeds Expectation ,Meets Expectation
6010-A052,PR580,20,Some Travel,Technology,Yes,4,2,2,Dissatisfied,Satisfied ,Dissatisfied,2,5,4,4,Exceeds Expectation ,Exceeds Expectation 
6010-A052,PR5870,20,Some Travel,Technology,Yes,4,3,5,Very Satisfied,Satisfied ,Neutral,1,5,2,3,Meets Expectation,Needs Improvement
F0C3-4859,PR1201,21,Some Travel,Technology,Yes,5,2,2,Dissatisfied,Very Satisfied,Dissatisfied,2,5,4,5,Above and Beyond,Exceeds Expectation 
F0C3-4859,PR1780,21,Some Travel,Technology,Yes,3,4,2,Dissatisfied,Neutral,Satisfied ,2,2,5,5,Above and Beyond,Above and Beyond
F0C3-4859,PR2454,21,Some Travel,Technology,Yes,5,2,5,Very Satisfied,Very Satisfied,Dissatisfied,3,3,5,5,Above and Beyond,Above and Beyond
F0C3-4859,PR3236,21,Some Travel,Technology,Yes,4,2,3,Neutral,Satisfied ,Dissatisfied,3,4,4,4,Exceeds Expectation ,Exceeds Expectation 
F0C3-4859,PR370,21,Some Travel,Technology,Yes,5,3,4,Satisfied ,Very Satisfied,Neutral,2,5,2,3,Meets Expectation,Needs Improvement
F0C3-4859,PR4144,21,Some Travel,Technology,Yes,2,2,3,Neutral,Dissatisfied,Dissatisfied,1,2,3,4,Exceeds Expectation ,Meets Expectation
F0C3-4859,PR5157,21,Some Travel,Technology,Yes,4,2,2,Dissatisfied,Satisfied ,Dissatisfied,1,5,2,3,Meets Expectation,Needs Improvement
F0C3-4859,PR6260,21,Some Travel,Technology,Yes,4,5,3,Neutral,Satisfied ,Very Satisfied,2,4,3,4,Exceeds Expectation ,Meets Expectation
F0C3-4859,PR732,21,Some Travel,Technology,Yes,3,3,5,Very Satisfied,Neutral,Neutral,3,2,5,5,Above and Beyond,Above and Beyond
0317-B7BC,PR6456,23,Some Travel,Sales,No,3,5,4,Satisfied ,Neutral,Very Satisfied,1,2,2,3,Meets Expectation,Needs Improvement
AFA8-5058,PR1230,20,Some Travel,Human Resources,Yes,3,3,2,Dissatisfied,Neutral,Neutral,3,5,3,3,Meets Expectation,Meets Expectation
AFA8-5058,PR1818,20,Some Travel,Human Resources,Yes,5,3,4,Satisfied ,Very Satisfied,Neutral,3,2,3,4,Exceeds Expectation ,Meets Expectation
AFA8-5058,PR2501,20,Some Travel,Human Resources,Yes,3,2,5,Very Satisfied,Neutral,Dissatisfied,1,4,3,4,Exceeds Expectation ,Meets Expectation
AFA8-5058,PR3296,20,Some Travel,Human Resources,Yes,4,3,4,Satisfied ,Satisfied ,Neutral,3,4,3,4,Exceeds Expectation ,Meets Expectation
AFA8-5058,PR380,20,Some Travel,Human Resources,Yes,4,5,5,Very Satisfied,Satisfied ,Very Satisfied,1,2,2,3,Meets Expectation,Needs Improvement
AFA8-5058,PR4210,20,Some Travel,Human Resources,Yes,4,3,3,Neutral,Satisfied ,Neutral,3,3,3,4,Exceeds Expectation ,Meets Expectation
AFA8-5058,PR5231,20,Some Travel,Human Resources,Yes,5,3,4,Satisfied ,Very Satisfied,Neutral,2,2,2,3,Meets Expectation,Needs Improvement
AFA8-5058,PR6337,20,Some Travel,Human Resources,Yes,2,1,4,Satisfied ,Dissatisfied,Very Dissatisfied,1,3,2,3,Meets Expectation,Needs Improvement
AFA8-5058,PR749,20,Some Travel,Human Resources,Yes,5,2,3,Neutral,Very Satisfied,Dissatisfied,2,2,3,3,Meets Expectation,Meets Expectation
0E85-1FC5,PR6578,31,Some Travel,Technology,No,5,5,2,Dissatisfied,Very Satisfied,Very Satisfied,2,4,4,5,Above and Beyond,Exceeds Expectation 
874D-5D4C,PR6246,40,No Travel ,Technology,No,4,3,2,Dissatisfied,Satisfied ,Neutral,1,2,3,4,Exceeds Expectation ,Meets Expectation
6C42-A719,PR1366,22,Some Travel,Technology,Yes,4,2,5,Very Satisfied,Satisfied ,Dissatisfied,2,2,3,3,Meets Expectation,Meets Expectation
6C42-A719,PR1995,22,Some Travel,Technology,Yes,3,2,2,Dissatisfied,Neutral,Dissatisfied,3,4,4,4,Exceeds Expectation ,Exceeds Expectation 
6C42-A719,PR2717,22,Some Travel,Technology,Yes,4,2,5,Very Satisfied,Satisfied ,Dissatisfied,3,4,3,3,Meets Expectation,Meets Expectation
6C42-A719,PR3550,22,Some Travel,Technology,Yes,4,4,5,Very Satisfied,Satisfied ,Satisfied ,3,2,4,4,Exceeds Expectation ,Exceeds Expectation 
6C42-A719,PR435,22,Some Travel,Technology,Yes,5,4,5,Very Satisfied,Very Satisfied,Satisfied ,2,3,5,5,Above and Beyond,Above and Beyond
6C42-A719,PR4507,22,Some Travel,Technology,Yes,4,3,5,Very Satisfied,Satisfied ,Neutral,3,2,2,3,Meets Expectation,Needs Improvement
6C42-A719,PR5560,22,Some Travel,Technology,Yes,3,3,3,Neutral,Neutral,Neutral,2,5,3,4,Exceeds Expectation ,Meets Expectation
6C42-A719,PR6689,22,Some Travel,Technology,Yes,4,3,3,Neutral,Satisfied ,Neutral,3,4,2,3,Meets Expectation,Needs Improvement
6C42-A719,PR842,22,Some Travel,Technology,Yes,5,2,4,Satisfied ,Very Satisfied,Dissatisfied,1,4,3,3,Meets Expectation,Meets Expectation
7BA2-EBDE,PR6007,31,No Travel ,Sales,No,4,3,3,Neutral,Satisfied ,Neutral,3,3,4,5,Above and Beyond,Exceeds Expectation 
00B0-F199,PR1123,23,Some Travel,Sales,Yes,3,3,5,Very Satisfied,Neutral,Neutral,3,5,4,5,Above and Beyond,Exceeds Expectation 
00B0-F199,PR1678,23,Some Travel,Sales,Yes,4,3,4,Satisfied ,Satisfied ,Neutral,2,2,4,4,Exceeds Expectation ,Exceeds Expectation 
00B0-F199,PR2339,23,Some Travel,Sales,Yes,3,4,4,Satisfied ,Neutral,Satisfied ,2,3,2,3,Meets Expectation,Needs Improvement
00B0-F199,PR3099,23,Some Travel,Sales,Yes,5,4,3,Neutral,Very Satisfied,Satisfied ,3,5,4,4,Exceeds Expectation ,Exceeds Expectation 
00B0-F199,PR342,23,Some Travel,Sales,Yes,3,5,3,Neutral,Neutral,Very Satisfied,1,2,2,3,Meets Expectation,Needs Improvement
00B0-F199,PR3989,23,Some Travel,Sales,Yes,3,4,3,Neutral,Neutral,Satisfied ,1,4,3,4,Exceeds Expectation ,Meets Expectation
00B0-F199,PR4989,23,Some Travel,Sales,Yes,5,3,2,Dissatisfied,Very Satisfied,Neutral,1,4,4,5,Above and Beyond,Exceeds Expectation 
00B0-F199,PR6073,23,Some Travel,Sales,Yes,1,3,4,Satisfied ,Very Dissatisfied,Neutral,3,2,4,4,Exceeds Expectation ,Exceeds Expectation 
00B0-F199,PR674,23,Some Travel,Sales,Yes,5,2,3,Neutral,Very Satisfied,Dissatisfied,2,3,4,5,Above and Beyond,Exceeds Expectation 
6C7E-91CB,PR6497,28,No Travel ,Sales,No,5,3,5,Very Satisfied,Very Satisfied,Neutral,3,5,3,3,Meets Expectation,Meets Expectation
4D07-1452,PR6470,21,Frequent Traveller,Sales,No,2,2,4,Satisfied ,Dissatisfied,Dissatisfied,2,4,5,5,Above and Beyond,Above and Beyond
68D1-F434,PR5983,40,Frequent Traveller,Technology,No,4,2,4,Satisfied ,Satisfied ,Dissatisfied,2,2,5,5,Above and Beyond,Above and Beyond
D4DF-162F,PR5907,36,Some Travel,Technology,No,5,3,4,Satisfied ,Very Satisfied,Neutral,3,5,3,3,Meets Expectation,Meets Expectation
BC43-E62B,PR5788,23,Some Travel,Technology,No,3,3,2,Dissatisfied,Neutral,Neutral,1,2,3,4,Exceeds Expectation ,Meets Expectation
017D-0B97,PR6480,20,Some Travel,Sales,No,3,4,3,Neutral,Neutral,Satisfied ,2,4,2,3,Meets Expectation,Needs Improvement
5AD2-3B02,PR5713,25,Frequent Traveller,Technology,No,3,4,5,Very Satisfied,Neutral,Satisfied ,1,3,5,5,Above and Beyond,Above and Beyond
138C-2AEA,PR6606,22,No Travel ,Sales,No,5,4,3,Neutral,Very Satisfied,Satisfied ,2,5,2,3,Meets Expectation,Needs Improvement
4049-CF88,PR5671,20,Some Travel,Technology,No,1,4,3,Neutral,Very Dissatisfied,Satisfied ,3,1,2,3,Meets Expectation,Needs Improvement
0FEB-B474,PR6237,44,Some Travel,Sales,No,5,5,5,Very Satisfied,Very Satisfied,Very Satisfied,2,5,2,3,Meets Expectation,Needs Improvement
CC1D-5D73,PR6602,40,No Travel ,Sales,No,3,4,4,Satisfied ,Neutral,Satisfied ,1,1,3,3,Meets Expectation,Meets Expectation
AACC-8B93,PR6512,36,Frequent Traveller,Technology,No,2,1,2,Dissatisfied,Dissatisfied,Very Dissatisfied,3,2,4,4,Exceeds Expectation ,Exceeds Expectation 
D962-9E69,PR6451,23,Some Travel,Technology,No,5,3,4,Satisfied ,Very Satisfied,Neutral,2,4,3,4,Exceeds Expectation ,Meets Expectation
0592-D909,PR5599,39,Frequent Traveller,Technology,No,5,4,3,Neutral,Very Satisfied,Satisfied ,3,3,5,5,Above and Beyond,Above and Beyond
3E42-57C8,PR1159,23,Some Travel,Sales,Yes,3,5,5,Very Satisfied,Neutral,Very Satisfied,3,4,5,5,Above and Beyond,Above and Beyond
3E42-57C8,PR1722,23,Some Travel,Sales,Yes,5,4,5,Very Satisfied,Very Satisfied,Satisfied ,2,5,4,4,Exceeds Expectation ,Exceeds Expectation 
3E42-57C8,PR2386,23,Some Travel,Sales,Yes,4,5,3,Neutral,Satisfied ,Very Satisfied,2,2,2,3,Meets Expectation,Needs Improvement
3E42-57C8,PR3155,23,Some Travel,Sales,Yes,5,2,3,Neutral,Very Satisfied,Dissatisfied,1,3,5,5,Above and Beyond,Above and Beyond
3E42-57C8,PR360,23,Some Travel,Sales,Yes,4,3,2,Dissatisfied,Satisfied ,Neutral,3,5,4,5,Above and Beyond,Exceeds Expectation 
3E42-57C8,PR4050,23,Some Travel,Sales,Yes,3,5,5,Very Satisfied,Neutral,Very Satisfied,3,5,2,3,Meets Expectation,Needs Improvement
3E42-57C8,PR5053,23,Some Travel,Sales,Yes,3,3,4,Satisfied ,Neutral,Neutral,1,5,2,3,Meets Expectation,Needs Improvement
3E42-57C8,PR6146,23,Some Travel,Sales,Yes,3,4,5,Very Satisfied,Neutral,Satisfied ,1,2,2,3,Meets Expectation,Needs Improvement
3E42-57C8,PR699,23,Some Travel,Sales,Yes,3,2,3,Neutral,Neutral,Dissatisfied,2,2,5,5,Above and Beyond,Above and Beyond
6313-8E62,PR1142,23,Frequent Traveller,Sales,Yes,3,3,4,Satisfied ,Neutral,Neutral,2,3,4,4,Exceeds Expectation ,Exceeds Expectation 
6313-8E62,PR1702,23,Frequent Traveller,Sales,Yes,3,5,5,Very Satisfied,Neutral,Very Satisfied,2,3,3,4,Exceeds Expectation ,Meets Expectation
6313-8E62,PR2364,23,Frequent Traveller,Sales,Yes,4,2,5,Very Satisfied,Satisfied ,Dissatisfied,1,4,4,4,Exceeds Expectation ,Exceeds Expectation 
6313-8E62,PR3129,23,Frequent Traveller,Sales,Yes,5,5,5,Very Satisfied,Very Satisfied,Very Satisfied,3,5,4,4,Exceeds Expectation ,Exceeds Expectation 
6313-8E62,PR354,23,Frequent Traveller,Sales,Yes,4,2,4,Satisfied ,Satisfied ,Dissatisfied,3,2,4,4,Exceeds Expectation ,Exceeds Expectation 
6313-8E62,PR4020,23,Frequent Traveller,Sales,Yes,3,4,4,Satisfied ,Neutral,Satisfied ,1,4,3,4,Exceeds Expectation ,Meets Expectation
6313-8E62,PR5021,23,Frequent Traveller,Sales,Yes,5,4,5,Very Satisfied,Very Satisfied,Satisfied ,1,5,4,4,Exceeds Expectation ,Exceeds Expectation 
6313-8E62,PR6107,23,Frequent Traveller,Sales,Yes,4,5,4,Satisfied ,Satisfied ,Very Satisfied,2,4,3,4,Exceeds Expectation ,Meets Expectation
6313-8E62,PR689,23,Frequent Traveller,Sales,Yes,5,4,3,Neutral,Very Satisfied,Satisfied ,2,4,3,3,Meets Expectation,Meets Expectation
437C-4AD0,PR6278,40,Frequent Traveller,Technology,No,3,2,4,Satisfied ,Neutral,Dissatisfied,3,5,3,3,Meets Expectation,Meets Expectation
03D9-FF08,PR6225,22,Some Travel,Technology,No,3,5,3,Neutral,Neutral,Very Satisfied,3,5,3,4,Exceeds Expectation ,Meets Expectation
86C5-8987,PR5877,22,Some Travel,Sales,No,3,1,4,Satisfied ,Neutral,Very Dissatisfied,3,3,2,3,Meets Expectation,Needs Improvement
A1AB-EE7C,PR6085,32,Some Travel,Sales,No,4,3,3,Neutral,Satisfied ,Neutral,3,5,4,4,Exceeds Expectation ,Exceeds Expectation 
5EE9-CFCF,PR6583,48,Frequent Traveller,Technology,No,4,2,3,Neutral,Satisfied ,Dissatisfied,2,3,3,3,Meets Expectation,Meets Expectation
4846-2EC2,PR6242,26,Some Travel,Technology,No,3,5,5,Very Satisfied,Neutral,Very Satisfied,2,2,4,4,Exceeds Expectation ,Exceeds Expectation 
